13-Aug-24,1,FD1046,12737524.5,13997679.08,0,0,13997679.08,0
13-Aug-24,1,FD1081,1889595.21,3842746.64,8564665.72,0,12407412.36,0
13-Aug-24,1,FD603,6322739.62,5542314.12,7990384.67,0,13532698.79,0
13-Aug-24,1,FD639,16745113.53,22344832.03,63429704.06,0,85774536.09,0
13-Aug-24,1,FDE645,2335660.42,6940091.71,1314853.4,0,8254945.11,0
13-Aug-24,1,FDE748,1931247.18,2148541.96,0,0,2148541.96,0
13-Aug-24,1,FDI032,2719147.5,2444529.84,7405152.8,0,9849682.64,0
13-Aug-24,1,FDIE02,1090382.7,2207184.59,0,0,2207184.59,0
13-Aug-24,1,11AG002,354704.45,556848.16,0,0,556848.16,0
13-Aug-24,1,11AG007,440467.5,540978.78,332292.19,0,873270.97,0
13-Aug-24,1,14FD048,10111323.1,5858992.32,6871023.95,0,12730016.27,0
13-Aug-24,1,AHM001,3282223.1,1896303.09,2493031.78,0,4389334.87,0
13-Aug-24,1,AHM008,988557.76,1085102.47,0,0,1085102.47,0
13-Aug-24,1,ATS121,10192323.88,11302148.48,0,0,11302148.48,0
13-Aug-24,1,FD004,6653973.78,2364966.72,5106165.18,0,7471131.9,0
13-Aug-24,4,07BL025,69197.4,159274.18,0,0,159274.18,0
13-Aug-24,1,FD188,57578849.71,31311425.9,30530213.82,0,61841639.72,0
13-Aug-24,1,FD189,230791576.4,209562971.2,36312693.63,0,245875664.8,0
13-Aug-24,1,FD290,11008029.76,9516583.97,12083300.5,0,21599884.47,0
13-Aug-24,1,FD481,3592934.8,5009093.2,0,0,5009093.2,0
13-Aug-24,1,FD845,811781.1,216426.34,2876360.76,0,3092787.1,0
13-Aug-24,1,FD948,19659561.13,21980743.11,2718719.41,0,24699462.52,0
13-Aug-24,1,FD981,1385688.04,1993008.69,0,0,1993008.69,0
13-Aug-24,1,FDE607,320101.5,801498.5,0,0,801498.5,0
13-Aug-24,1,FDE613,22088.28,2117832.75,0,0,2117832.75,0
13-Aug-24,1,FDI019,2547081.1,7773613.97,0,0,7773613.97,0
13-Aug-24,1,FDI041,66041586,47154843.84,51779008.34,0,98933852.18,0
13-Aug-24,1,FD1099,1385688.04,2456825.89,0,0,2456825.89,0
13-Aug-24,1,FD1082,2879266.45,6734052.44,608919.88,0,7342972.32,0
13-Aug-24,1,FD287,1589182.45,2417944.32,0,0,2417944.32,0
13-Aug-24,1,FD658,4117415.09,5266001.66,0,0,5266001.66,0
13-Aug-24,1,FD941,2011799.56,2208523.3,0,0,2208523.3,0
13-Aug-24,1,FDE520,2045185.13,2771848.86,0,0,2771848.86,0
13-Aug-24,1,FDE780,233157.04,337281.16,0,0,337281.16,0
13-Aug-24,1,FDE822,54906.75,135297.05,0,0,135297.05,0
13-Aug-24,1,FDE851,80599.93,184601.61,0,0,184601.61,0
13-Aug-24,1,11AA035,45456.03,53962.39,0,0,53962.39,0
13-Aug-24,1,11AGE05,284118,391717.31,179584.31,0,571301.62,0
13-Aug-24,1,14FD007,387453.64,1352818.61,296567.24,0,1649385.85,0
13-Aug-24,1,AHME06,514819.58,566621.61,0,0,566621.61,0
13-Aug-24,1,FD1026,7317424.39,9341331.81,0,0,9341331.81,0
13-Aug-24,1,FD1107,472414,526099.59,0,0,526099.59,0
13-Aug-24,1,FD1114,1943933.75,1617104.87,1527402.2,0,3144507.07,0
13-Aug-24,1,FD214,4278932.48,3259713.96,1522965.24,0,4782679.2,0
13-Aug-24,1,FD244,3511134.34,3989527.83,0,0,3989527.83,0
13-Aug-24,1,FD284,1381898,1847659.37,0,0,1847659.37,0
13-Aug-24,1,FD479,2650449.6,471229.6,2191675.2,0,2662904.8,0
13-Aug-24,1,FD678,1192090.7,1581044.84,0,0,1581044.84,0
13-Aug-24,1,FD763,2812372.28,3519877.85,0,0,3519877.85,0
13-Aug-24,1,FD770,65769246.77,67787893.77,1460828.75,0,69248722.52,0
13-Aug-24,1,FD946,1381898,2668269.29,0,0,2668269.29,0
13-Aug-24,1,FDI031,6250370.36,7209084.09,0,0,7209084.09,0
13-Aug-24,1,07FD283,1141160.4,715937.64,0,0,715937.64,425222.76
13-Aug-24,1,07FD367,319909.4,381663.7,0,0,381663.7,0
13-Aug-24,1,14FD227,1677388.62,10812151.63,0,0,10812151.63,0
13-Aug-24,1,AHM009,3922391.43,5150485.12,0,0,5150485.12,0
13-Aug-24,1,FD003,19264418.33,18597619.19,1643663.17,0,20241282.36,0
13-Aug-24,1,FD008,50155824.92,47424981.57,6724117.58,0,54149099.15,0
13-Aug-24,4,07BL001,525848.44,550186.91,0,0,550186.91,0
13-Aug-24,1,01AH013,182602.5,683886.6,2444328.04,0,3128214.64,0
13-Aug-24,1,01AX030,68711.4,94137.39,0,0,94137.39,0
13-Aug-24,2,FDI033,465566.25,8013657.17,0,0,8013657.17,0
13-Aug-24,1,01BM001,19966348.02,21233094.02,0,0,21233094.02,0
13-Aug-24,1,01EQ005,67310147.42,79102707.69,22125936.8,0,101228644.5,0
13-Aug-24,1,01FK012,235816.8,27544.33,266730.97,0,294275.3,0
13-Aug-24,1,01AH016,208573923.5,171076529.6,264827174.9,0,435903704.4,0
13-Aug-24,1,01AX222,68711.4,184396.34,0,0,184396.34,0
13-Aug-24,1,01DD002,1465764.14,519190.19,1641105.15,0,2160295.34,0
13-Aug-24,1,01EQ006,16984720,30012123.97,0,0,30012123.97,0
13-Aug-24,1,03FD036,252652.27,18439.65,1244572.12,0,1263011.77,0
13-Aug-24,1,FD1019,43204112.08,15974316.53,56477426.73,0,72451743.26,0
13-Aug-24,1,FD1052,26414894.01,32651149.99,131660,0,32782809.99,0
13-Aug-24,1,FD1087,15655265.94,20868809.38,16682400,0,37551209.38,0
13-Aug-24,1,FD344,4616491.13,6057118.97,0,0,6057118.97,0
13-Aug-24,1,FD683,829138.8,1850539.65,0,0,1850539.65,0
13-Aug-24,1,FDE639,595707.95,666106.05,339075.86,0,1005181.91,0
13-Aug-24,1,FDE753,162137.14,216398.07,0,0,216398.07,0
13-Aug-24,1,FDE759,734825.6,2601100.37,0,0,2601100.37,0
13-Aug-24,1,FDIE05,1308459.24,1714756.47,0,0,1714756.47,0
13-Aug-24,1,FDL025,3146346.3,12897836.82,0,0,12897836.82,0
13-Aug-24,1,07JS01,1458940.79,1675933.78,0,0,1675933.78,0
13-Aug-24,1,11AA077,1367365.27,167409.69,2488823.62,0,2656233.31,0
13-Aug-24,1,FD1004,2366314.5,311728.46,2191675.2,0,2503403.66,0
13-Aug-24,3,14FD059,113459539.6,119893762.9,0,0,119893762.9,0
13-Aug-24,1,PRO_14697,1143066710,2156417179,621760057.3,0,2778177236,0
