CM code,TM/CP code,Client Code,Minimum Margins (a),Cash allocated (b),Cash-others (c),Non-cash Securities (d),Short allocation Max [a-(b+c+d), 0]
M51900,14697,FD704,0,307.87,0,0,0
M51900,14697,FDE443,0,319,0,0,0
M51900,14697,08AG002,0,45324.4,0,0,0
M51900,14697,08RA006,0,13599.63,0,0,0
M51900,14697,07EM045,0,0,0,1753945.96,0
M51900,14697,01EQ002,92571258.49,59276403.38,0,47273696.77,0
M51900,14697,09HS015,0,529104.76,0,0,0
M51900,14697,08RA002,0,4635.41,0,0,0
M51900,14697,01AH013,182602.5,0,683886.6,2444328.04,0
M51900,14697,FD948,20609634.62,21980743.11,0,2718719.41,0
M51900,14697,07GV002,476871.43,855489.11,0,0,0
M51900,14697,FD252,56597972.8,58551993.61,0,21698.76,0
M51900,14697,FDE851,0,184601.61,0,0,0
M51900,14697,FDE554,0,4.17,0,0,0
M51900,14697,FD1107,472414,526099.59,0,0,0
M51900,14697,AHM003,840498.52,110938.52,0,957001.5,0
M51900,14697,FDI038,0,0,1325147.86,1970996.8,0
M51900,14697,11AA080,0,0,111.15,771388.75,0
M51900,14697,FD479,2650449.6,471229.6,0,2191675.2,0
M51900,14697,FD346,0,854280.8,0,1789934.35,0
M51900,14697,FD1137,468958.85,325911.57,445695.38,0,0
M51900,14697,01DM039,0,498478.29,0,0,0
M51900,14697,FD683,829138.8,274020,1576519.65,0,0
M51900,14697,FD214,4278932.48,3259713.96,0,1522965.24,0
M51900,14697,01AT041,953828.01,1299015.04,1490326.22,5780725.96,0
M51900,14697,FDE779,0,12979.89,0,0,0
M51900,14697,03FD129,0,12582.06,0,0,0
M51900,14697,11AGE05,362027.75,391717.31,0,179584.31,0
M51900,14697,08RA005,0,142.96,0,0,0
M51900,14697,FDE613,1832431.01,2117832.75,0,0,0
M51900,14697,15FD006,0,331455.21,0,0,0
M51900,14697,09CK041,0,5927.9,0,0,0
M51900,14697,FD004,6653973.78,2364966.72,0,5106165.18,0
M51900,14697,01EQ003,56591800,31505976.04,0,32010318.58,0
M51900,14697,FDIE02,1090382.7,267215.88,1939968.71,0,0
M51900,14697,FD1006,3137858.96,1692257.72,1847447.13,0,0
M51900,14697,ATS121,9880942.65,68405.64,11233742.84,0,0
M51900,14697,FDE759,515364.25,2601100.37,0,0,0
